target,id,date,flag,user,text
4,tweet_406,Wed Aug 27 17:16:16  2025,NO_QUERY,user_406,J'adore entertainment ! C'est fantastique et génial.
4,tweet_407,Mon Apr 14 17:16:16  2025,NO_QUERY,user_407,J'adore politics ! C'est fantastique et génial.
0,tweet_408,Mon Jun 02 17:16:16  2025,NO_QUERY,user_408,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_409,Sun Apr 27 17:16:16  2025,NO_QUERY,user_409,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_410,Sat May 17 17:16:16  2025,NO_QUERY,user_410,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_411,Fri Dec 06 17:16:16  2024,NO_QUERY,user_411,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_412,Wed Feb 12 17:16:16  2025,NO_QUERY,user_412,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_413,Sun Jan 12 17:16:16  2025,NO_QUERY,user_413,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_414,Sat Feb 22 17:16:16  2025,NO_QUERY,user_414,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_415,Thu Sep 18 17:16:16  2025,NO_QUERY,user_415,J'adore sports ! C'est fantastique et génial.
4,tweet_416,Sat Nov 30 17:16:16  2024,NO_QUERY,user_416,J'adore entertainment ! C'est fantastique et génial.
4,tweet_417,Mon Jul 07 17:16:16  2025,NO_QUERY,user_417,J'adore technology ! C'est fantastique et génial.
0,tweet_418,Fri Sep 19 17:16:16  2025,NO_QUERY,user_418,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_419,Fri Sep 05 17:16:16  2025,NO_QUERY,user_419,J'adore technology ! C'est fantastique et génial.
0,tweet_420,Sun Oct 27 17:16:16  2024,NO_QUERY,user_420,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_421,Thu Mar 27 17:16:16  2025,NO_QUERY,user_421,J'adore technology ! C'est fantastique et génial.
4,tweet_422,Fri Mar 21 17:16:16  2025,NO_QUERY,user_422,J'adore sports ! C'est fantastique et génial.
0,tweet_423,Wed Jun 18 17:16:16  2025,NO_QUERY,user_423,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_424,Sat Jul 19 17:16:16  2025,NO_QUERY,user_424,J'adore politics ! C'est fantastique et génial.
0,tweet_425,Tue May 27 17:16:16  2025,NO_QUERY,user_425,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_426,Tue Jan 28 17:16:16  2025,NO_QUERY,user_426,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_427,Wed Apr 02 17:16:16  2025,NO_QUERY,user_427,J'adore politics ! C'est fantastique et génial.
4,tweet_428,Sat Jul 12 17:16:16  2025,NO_QUERY,user_428,J'adore technology ! C'est fantastique et génial.
0,tweet_429,Sun Jan 19 17:16:16  2025,NO_QUERY,user_429,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_430,Sun Dec 01 17:16:16  2024,NO_QUERY,user_430,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_431,Thu Nov 14 17:16:16  2024,NO_QUERY,user_431,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_432,Mon Sep 30 17:16:16  2024,NO_QUERY,user_432,J'adore sports ! C'est fantastique et génial.
4,tweet_433,Sat Sep 13 17:16:16  2025,NO_QUERY,user_433,J'adore news ! C'est fantastique et génial.
4,tweet_434,Sun Dec 15 17:16:16  2024,NO_QUERY,user_434,J'adore sports ! C'est fantastique et génial.
4,tweet_435,Sat Dec 21 17:16:16  2024,NO_QUERY,user_435,J'adore entertainment ! C'est fantastique et génial.
0,tweet_436,Fri Dec 06 17:16:16  2024,NO_QUERY,user_436,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_437,Fri May 16 17:16:16  2025,NO_QUERY,user_437,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_438,Wed Jun 25 17:16:16  2025,NO_QUERY,user_438,J'adore entertainment ! C'est fantastique et génial.
0,tweet_439,Tue Aug 05 17:16:16  2025,NO_QUERY,user_439,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_440,Thu Apr 10 17:16:16  2025,NO_QUERY,user_440,J'adore entertainment ! C'est fantastique et génial.
0,tweet_441,Sat Mar 01 17:16:16  2025,NO_QUERY,user_441,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_442,Sun Jun 22 17:16:16  2025,NO_QUERY,user_442,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_443,Wed Apr 23 17:16:16  2025,NO_QUERY,user_443,J'adore sports ! C'est fantastique et génial.
0,tweet_444,Thu Nov 21 17:16:16  2024,NO_QUERY,user_444,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_445,Wed Mar 05 17:16:16  2025,NO_QUERY,user_445,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_446,Fri Oct 04 17:16:16  2024,NO_QUERY,user_446,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_447,Mon Dec 16 17:16:16  2024,NO_QUERY,user_447,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_448,Mon Mar 24 17:16:16  2025,NO_QUERY,user_448,J'adore news ! C'est fantastique et génial.
4,tweet_449,Mon Oct 21 17:16:16  2024,NO_QUERY,user_449,J'adore entertainment ! C'est fantastique et génial.
0,tweet_450,Mon May 12 17:16:16  2025,NO_QUERY,user_450,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_451,Tue Dec 17 17:16:16  2024,NO_QUERY,user_451,J'adore politics ! C'est fantastique et génial.
4,tweet_452,Wed Jun 11 17:16:16  2025,NO_QUERY,user_452,J'adore politics ! C'est fantastique et génial.
0,tweet_453,Wed May 28 17:16:16  2025,NO_QUERY,user_453,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_454,Wed May 07 17:16:16  2025,NO_QUERY,user_454,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_455,Sun Oct 27 17:16:16  2024,NO_QUERY,user_455,J'adore politics ! C'est fantastique et génial.
4,tweet_456,Sat Mar 01 17:16:16  2025,NO_QUERY,user_456,J'adore news ! C'est fantastique et génial.
4,tweet_457,Thu Feb 13 17:16:16  2025,NO_QUERY,user_457,J'adore technology ! C'est fantastique et génial.
0,tweet_458,Fri Jan 31 17:16:16  2025,NO_QUERY,user_458,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_459,Sun Apr 06 17:16:16  2025,NO_QUERY,user_459,J'adore technology ! C'est fantastique et génial.
0,tweet_460,Wed Dec 18 17:16:16  2024,NO_QUERY,user_460,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_461,Mon Mar 10 17:16:16  2025,NO_QUERY,user_461,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_462,Sat Mar 08 17:16:16  2025,NO_QUERY,user_462,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_463,Wed Jun 25 17:16:16  2025,NO_QUERY,user_463,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_464,Sat Nov 30 17:16:16  2024,NO_QUERY,user_464,J'adore technology ! C'est fantastique et génial.
0,tweet_465,Sun Nov 03 17:16:16  2024,NO_QUERY,user_465,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_466,Mon Nov 04 17:16:16  2024,NO_QUERY,user_466,J'adore politics ! C'est fantastique et génial.
0,tweet_467,Mon Apr 14 17:16:16  2025,NO_QUERY,user_467,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_468,Sat Sep 28 17:16:16  2024,NO_QUERY,user_468,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_469,Mon Nov 25 17:16:16  2024,NO_QUERY,user_469,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_470,Sat Jun 21 17:16:16  2025,NO_QUERY,user_470,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_471,Sun Aug 17 17:16:16  2025,NO_QUERY,user_471,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_472,Fri Oct 25 17:16:16  2024,NO_QUERY,user_472,J'adore news ! C'est fantastique et génial.
4,tweet_473,Sun Jul 20 17:16:16  2025,NO_QUERY,user_473,J'adore politics ! C'est fantastique et génial.
0,tweet_474,Wed Apr 23 17:16:16  2025,NO_QUERY,user_474,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_475,Tue Apr 01 17:16:16  2025,NO_QUERY,user_475,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_476,Mon Jul 28 17:16:16  2025,NO_QUERY,user_476,J'adore entertainment ! C'est fantastique et génial.
4,tweet_477,Wed Nov 06 17:16:16  2024,NO_QUERY,user_477,J'adore news ! C'est fantastique et génial.
4,tweet_478,Tue Apr 15 17:16:16  2025,NO_QUERY,user_478,J'adore technology ! C'est fantastique et génial.
0,tweet_479,Sat Aug 09 17:16:16  2025,NO_QUERY,user_479,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_480,Mon Jan 27 17:16:16  2025,NO_QUERY,user_480,J'adore news ! C'est fantastique et génial.
4,tweet_481,Fri Oct 11 17:16:16  2024,NO_QUERY,user_481,J'adore news ! C'est fantastique et génial.
4,tweet_482,Sat Nov 23 17:16:16  2024,NO_QUERY,user_482,J'adore entertainment ! C'est fantastique et génial.
0,tweet_483,Wed Jan 29 17:16:16  2025,NO_QUERY,user_483,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_484,Mon May 26 17:16:16  2025,NO_QUERY,user_484,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_485,Wed Sep 17 17:16:16  2025,NO_QUERY,user_485,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_486,Tue Jun 10 17:16:16  2025,NO_QUERY,user_486,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_487,Tue Jul 01 17:16:16  2025,NO_QUERY,user_487,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_488,Sat Dec 14 17:16:16  2024,NO_QUERY,user_488,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_489,Thu Sep 11 17:16:16  2025,NO_QUERY,user_489,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_490,Sun Nov 10 17:16:16  2024,NO_QUERY,user_490,J'adore technology ! C'est fantastique et génial.
4,tweet_491,Thu Nov 07 17:16:16  2024,NO_QUERY,user_491,J'adore technology ! C'est fantastique et génial.
0,tweet_492,Wed Dec 11 17:16:16  2024,NO_QUERY,user_492,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_493,Sun Sep 07 17:16:16  2025,NO_QUERY,user_493,J'adore politics ! C'est fantastique et génial.
0,tweet_494,Fri Aug 29 17:16:16  2025,NO_QUERY,user_494,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_495,Tue Dec 10 17:16:16  2024,NO_QUERY,user_495,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_496,Thu Dec 12 17:16:16  2024,NO_QUERY,user_496,J'adore news ! C'est fantastique et génial.
4,tweet_497,Thu Oct 31 17:16:16  2024,NO_QUERY,user_497,J'adore politics ! C'est fantastique et génial.
4,tweet_498,Mon Sep 08 17:16:16  2025,NO_QUERY,user_498,J'adore news ! C'est fantastique et génial.
0,tweet_499,Fri Feb 14 17:16:16  2025,NO_QUERY,user_499,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_500,Wed Dec 11 17:16:16  2024,NO_QUERY,user_500,J'adore sports ! C'est fantastique et génial.
0,tweet_501,Sun Sep 07 17:16:16  2025,NO_QUERY,user_501,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_502,Fri Aug 22 17:16:16  2025,NO_QUERY,user_502,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_503,Fri Jun 27 17:16:16  2025,NO_QUERY,user_503,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_504,Tue Jan 28 17:16:16  2025,NO_QUERY,user_504,J'adore sports ! C'est fantastique et génial.
4,tweet_505,Thu Jul 03 17:16:16  2025,NO_QUERY,user_505,J'adore technology ! C'est fantastique et génial.
4,tweet_506,Thu Aug 14 17:16:16  2025,NO_QUERY,user_506,J'adore technology ! C'est fantastique et génial.
4,tweet_507,Sun Feb 16 17:16:16  2025,NO_QUERY,user_507,J'adore politics ! C'est fantastique et génial.
0,tweet_508,Tue Jan 07 17:16:16  2025,NO_QUERY,user_508,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_509,Fri Nov 22 17:16:16  2024,NO_QUERY,user_509,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_510,Wed Mar 26 17:16:16  2025,NO_QUERY,user_510,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_511,Thu Dec 26 17:16:16  2024,NO_QUERY,user_511,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_512,Thu Dec 26 17:16:16  2024,NO_QUERY,user_512,J'adore entertainment ! C'est fantastique et génial.
4,tweet_513,Sun Jun 01 17:16:16  2025,NO_QUERY,user_513,J'adore entertainment ! C'est fantastique et génial.
0,tweet_514,Thu Apr 24 17:16:16  2025,NO_QUERY,user_514,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_515,Sun Nov 03 17:16:16  2024,NO_QUERY,user_515,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_516,Wed Aug 13 17:16:16  2025,NO_QUERY,user_516,J'adore news ! C'est fantastique et génial.
4,tweet_517,Sat Dec 14 17:16:16  2024,NO_QUERY,user_517,J'adore news ! C'est fantastique et génial.
4,tweet_518,Sat May 03 17:16:16  2025,NO_QUERY,user_518,J'adore sports ! C'est fantastique et génial.
0,tweet_519,Wed Jul 09 17:16:16  2025,NO_QUERY,user_519,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_520,Thu Aug 14 17:16:16  2025,NO_QUERY,user_520,J'adore sports ! C'est fantastique et génial.
4,tweet_521,Fri Jul 18 17:16:16  2025,NO_QUERY,user_521,J'adore politics ! C'est fantastique et génial.
4,tweet_522,Fri May 16 17:16:16  2025,NO_QUERY,user_522,J'adore technology ! C'est fantastique et génial.
4,tweet_523,Mon May 19 17:16:16  2025,NO_QUERY,user_523,J'adore technology ! C'est fantastique et génial.
0,tweet_524,Mon Nov 25 17:16:16  2024,NO_QUERY,user_524,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_525,Thu Apr 03 17:16:16  2025,NO_QUERY,user_525,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_526,Wed May 14 17:16:16  2025,NO_QUERY,user_526,J'adore sports ! C'est fantastique et génial.
4,tweet_527,Mon Nov 04 17:16:16  2024,NO_QUERY,user_527,J'adore sports ! C'est fantastique et génial.
0,tweet_528,Tue Jul 15 17:16:16  2025,NO_QUERY,user_528,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_529,Fri Aug 15 17:16:16  2025,NO_QUERY,user_529,J'adore entertainment ! C'est fantastique et génial.
0,tweet_530,Mon Jul 14 17:16:16  2025,NO_QUERY,user_530,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_531,Thu Feb 13 17:16:16  2025,NO_QUERY,user_531,J'adore entertainment ! C'est fantastique et génial.
4,tweet_532,Mon Mar 24 17:16:16  2025,NO_QUERY,user_532,J'adore entertainment ! C'est fantastique et génial.
0,tweet_533,Mon Feb 24 17:16:16  2025,NO_QUERY,user_533,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_534,Sun Dec 29 17:16:16  2024,NO_QUERY,user_534,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_535,Sun May 25 17:16:16  2025,NO_QUERY,user_535,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_536,Wed May 14 17:16:16  2025,NO_QUERY,user_536,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_537,Tue Apr 22 17:16:16  2025,NO_QUERY,user_537,J'adore entertainment ! C'est fantastique et génial.
0,tweet_538,Mon Dec 23 17:16:16  2024,NO_QUERY,user_538,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_539,Thu May 15 17:16:16  2025,NO_QUERY,user_539,J'adore sports ! C'est fantastique et génial.
4,tweet_540,Mon Nov 11 17:16:16  2024,NO_QUERY,user_540,J'adore entertainment ! C'est fantastique et génial.
4,tweet_541,Thu Jul 24 17:16:16  2025,NO_QUERY,user_541,J'adore news ! C'est fantastique et génial.
0,tweet_542,Mon Dec 30 17:16:16  2024,NO_QUERY,user_542,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_543,Wed Jul 30 17:16:16  2025,NO_QUERY,user_543,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_544,Fri Jun 27 17:16:16  2025,NO_QUERY,user_544,J'adore politics ! C'est fantastique et génial.
4,tweet_545,Tue May 13 17:16:16  2025,NO_QUERY,user_545,J'adore technology ! C'est fantastique et génial.
4,tweet_546,Thu Dec 12 17:16:16  2024,NO_QUERY,user_546,J'adore politics ! C'est fantastique et génial.
0,tweet_547,Fri May 09 17:16:16  2025,NO_QUERY,user_547,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_548,Sun Aug 31 17:16:16  2025,NO_QUERY,user_548,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_549,Fri Sep 19 17:16:16  2025,NO_QUERY,user_549,J'adore sports ! C'est fantastique et génial.
4,tweet_550,Sat Jul 26 17:16:16  2025,NO_QUERY,user_550,J'adore sports ! C'est fantastique et génial.
0,tweet_551,Tue Jun 24 17:16:16  2025,NO_QUERY,user_551,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_552,Tue Nov 26 17:16:16  2024,NO_QUERY,user_552,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_553,Fri Jul 18 17:16:16  2025,NO_QUERY,user_553,J'adore politics ! C'est fantastique et génial.
0,tweet_554,Mon Jun 02 17:16:16  2025,NO_QUERY,user_554,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_555,Mon Dec 09 17:16:16  2024,NO_QUERY,user_555,J'adore politics ! C'est fantastique et génial.
4,tweet_556,Tue Apr 08 17:16:16  2025,NO_QUERY,user_556,J'adore sports ! C'est fantastique et génial.
4,tweet_557,Thu Oct 03 17:16:16  2024,NO_QUERY,user_557,J'adore news ! C'est fantastique et génial.
0,tweet_558,Mon Mar 03 17:16:16  2025,NO_QUERY,user_558,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_559,Sat Mar 15 17:16:16  2025,NO_QUERY,user_559,J'adore news ! C'est fantastique et génial.
4,tweet_560,Thu Jun 05 17:16:16  2025,NO_QUERY,user_560,J'adore sports ! C'est fantastique et génial.
0,tweet_561,Sun Oct 06 17:16:16  2024,NO_QUERY,user_561,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_562,Fri Mar 14 17:16:16  2025,NO_QUERY,user_562,J'adore sports ! C'est fantastique et génial.
0,tweet_563,Tue Dec 10 17:16:16  2024,NO_QUERY,user_563,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_564,Sun Mar 23 17:16:16  2025,NO_QUERY,user_564,J'adore entertainment ! C'est fantastique et génial.
0,tweet_565,Sat Jan 25 17:16:16  2025,NO_QUERY,user_565,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_566,Fri May 16 17:16:16  2025,NO_QUERY,user_566,J'adore sports ! C'est fantastique et génial.
4,tweet_567,Sun Mar 30 17:16:16  2025,NO_QUERY,user_567,J'adore news ! C'est fantastique et génial.
4,tweet_568,Sat Apr 05 17:16:16  2025,NO_QUERY,user_568,J'adore news ! C'est fantastique et génial.
0,tweet_569,Wed Jul 16 17:16:16  2025,NO_QUERY,user_569,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_570,Mon Feb 03 17:16:16  2025,NO_QUERY,user_570,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_571,Sun Dec 22 17:16:16  2024,NO_QUERY,user_571,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_572,Wed Apr 23 17:16:16  2025,NO_QUERY,user_572,J'adore technology ! C'est fantastique et génial.
0,tweet_573,Sun Sep 21 17:16:16  2025,NO_QUERY,user_573,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_574,Tue Jan 21 17:16:16  2025,NO_QUERY,user_574,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_575,Sun Apr 06 17:16:16  2025,NO_QUERY,user_575,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_576,Tue Dec 24 17:16:16  2024,NO_QUERY,user_576,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_577,Thu Jul 24 17:16:16  2025,NO_QUERY,user_577,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_578,Wed Sep 03 17:16:16  2025,NO_QUERY,user_578,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_579,Tue Apr 29 17:16:16  2025,NO_QUERY,user_579,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_580,Sat Jun 28 17:16:16  2025,NO_QUERY,user_580,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_581,Mon Dec 30 17:16:16  2024,NO_QUERY,user_581,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_582,Sat Nov 30 17:16:16  2024,NO_QUERY,user_582,J'adore news ! C'est fantastique et génial.
4,tweet_583,Mon Apr 14 17:16:16  2025,NO_QUERY,user_583,J'adore politics ! C'est fantastique et génial.
4,tweet_584,Mon Aug 18 17:16:16  2025,NO_QUERY,user_584,J'adore sports ! C'est fantastique et génial.
4,tweet_585,Sat Jun 14 17:16:16  2025,NO_QUERY,user_585,J'adore entertainment ! C'est fantastique et génial.
4,tweet_586,Fri May 30 17:16:16  2025,NO_QUERY,user_586,J'adore news ! C'est fantastique et génial.
0,tweet_587,Tue Sep 16 17:16:16  2025,NO_QUERY,user_587,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_588,Thu Mar 27 17:16:16  2025,NO_QUERY,user_588,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_589,Sat Mar 08 17:16:16  2025,NO_QUERY,user_589,J'adore entertainment ! C'est fantastique et génial.
4,tweet_590,Fri Apr 25 17:16:16  2025,NO_QUERY,user_590,J'adore news ! C'est fantastique et génial.
0,tweet_591,Sat Apr 05 17:16:16  2025,NO_QUERY,user_591,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_592,Mon Aug 18 17:16:16  2025,NO_QUERY,user_592,J'adore politics ! C'est fantastique et génial.
4,tweet_593,Thu Oct 10 17:16:16  2024,NO_QUERY,user_593,J'adore sports ! C'est fantastique et génial.
0,tweet_594,Sat Nov 23 17:16:16  2024,NO_QUERY,user_594,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_595,Tue Feb 04 17:16:16  2025,NO_QUERY,user_595,J'adore entertainment ! C'est fantastique et génial.
0,tweet_596,Mon Aug 18 17:16:16  2025,NO_QUERY,user_596,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_597,Wed Dec 11 17:16:16  2024,NO_QUERY,user_597,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_598,Fri Oct 18 17:16:16  2024,NO_QUERY,user_598,J'adore politics ! C'est fantastique et génial.
0,tweet_599,Sun Aug 17 17:16:16  2025,NO_QUERY,user_599,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_600,Mon Aug 18 17:16:16  2025,NO_QUERY,user_600,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_601,Mon May 26 17:16:16  2025,NO_QUERY,user_601,J'adore entertainment ! C'est fantastique et génial.
4,tweet_602,Tue Dec 31 17:16:16  2024,NO_QUERY,user_602,J'adore technology ! C'est fantastique et génial.
4,tweet_603,Mon Dec 02 17:16:16  2024,NO_QUERY,user_603,J'adore entertainment ! C'est fantastique et génial.
0,tweet_604,Tue Mar 04 17:16:16  2025,NO_QUERY,user_604,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_605,Sun Nov 17 17:16:16  2024,NO_QUERY,user_605,J'adore news ! C'est fantastique et génial.
0,tweet_606,Fri Feb 14 17:16:16  2025,NO_QUERY,user_606,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_607,Mon Nov 18 17:16:16  2024,NO_QUERY,user_607,J'adore news ! C'est fantastique et génial.
0,tweet_608,Sat Jan 04 17:16:16  2025,NO_QUERY,user_608,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_609,Wed Feb 26 17:16:16  2025,NO_QUERY,user_609,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_610,Sat Dec 28 17:16:16  2024,NO_QUERY,user_610,J'adore entertainment ! C'est fantastique et génial.
4,tweet_611,Wed Nov 06 17:16:16  2024,NO_QUERY,user_611,J'adore technology ! C'est fantastique et génial.
4,tweet_612,Tue Jul 08 17:16:16  2025,NO_QUERY,user_612,J'adore sports ! C'est fantastique et génial.
0,tweet_613,Sat Oct 19 17:16:16  2024,NO_QUERY,user_613,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_614,Mon Sep 30 17:16:16  2024,NO_QUERY,user_614,J'adore technology ! C'est fantastique et génial.
0,tweet_615,Sat Feb 08 17:16:16  2025,NO_QUERY,user_615,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_616,Tue Mar 18 17:16:16  2025,NO_QUERY,user_616,J'adore news ! C'est fantastique et génial.
4,tweet_617,Wed Dec 18 17:16:16  2024,NO_QUERY,user_617,J'adore news ! C'est fantastique et génial.
0,tweet_618,Fri Apr 25 17:16:16  2025,NO_QUERY,user_618,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_619,Sat Feb 15 17:16:16  2025,NO_QUERY,user_619,J'adore sports ! C'est fantastique et génial.
0,tweet_620,Sun Jul 06 17:16:16  2025,NO_QUERY,user_620,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_621,Sat Apr 26 17:16:16  2025,NO_QUERY,user_621,J'adore entertainment ! C'est fantastique et génial.
4,tweet_622,Mon May 05 17:16:16  2025,NO_QUERY,user_622,J'adore technology ! C'est fantastique et génial.
0,tweet_623,Tue Nov 19 17:16:16  2024,NO_QUERY,user_623,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_624,Wed Jul 23 17:16:16  2025,NO_QUERY,user_624,J'adore politics ! C'est fantastique et génial.
0,tweet_625,Sun Jul 13 17:16:16  2025,NO_QUERY,user_625,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_626,Tue Nov 26 17:16:16  2024,NO_QUERY,user_626,J'adore politics ! C'est fantastique et génial.
