target,id,date,flag,user,text
4,tweet_2625,Mon Oct 07 17:18:28  2024,NO_QUERY,user_2625,J'adore politics ! C'est fantastique et génial.
4,tweet_2626,Fri Jun 06 17:18:28  2025,NO_QUERY,user_2626,J'adore technology ! C'est fantastique et génial.
0,tweet_2627,Sat Jul 05 17:18:28  2025,NO_QUERY,user_2627,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_2628,Sun Sep 29 17:18:28  2024,NO_QUERY,user_2628,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_2629,Tue Sep 02 17:18:28  2025,NO_QUERY,user_2629,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_2630,Tue Jul 01 17:18:28  2025,NO_QUERY,user_2630,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_2631,Sat Dec 28 17:18:28  2024,NO_QUERY,user_2631,J'adore politics ! C'est fantastique et génial.
4,tweet_2632,Tue Mar 11 17:18:28  2025,NO_QUERY,user_2632,J'adore entertainment ! C'est fantastique et génial.
0,tweet_2633,Thu Jan 09 17:18:28  2025,NO_QUERY,user_2633,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_2634,Wed Sep 10 17:18:28  2025,NO_QUERY,user_2634,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_2635,Mon Jun 16 17:18:28  2025,NO_QUERY,user_2635,J'adore entertainment ! C'est fantastique et génial.
0,tweet_2636,Sat Dec 07 17:18:28  2024,NO_QUERY,user_2636,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_2637,Thu Feb 27 17:18:28  2025,NO_QUERY,user_2637,J'adore news ! C'est fantastique et génial.
0,tweet_2638,Fri Jul 11 17:18:28  2025,NO_QUERY,user_2638,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_2639,Sat Jun 07 17:18:28  2025,NO_QUERY,user_2639,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_2640,Sun Jul 13 17:18:28  2025,NO_QUERY,user_2640,J'adore technology ! C'est fantastique et génial.
0,tweet_2641,Sat Dec 07 17:18:28  2024,NO_QUERY,user_2641,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_2642,Thu Sep 25 17:18:28  2025,NO_QUERY,user_2642,J'adore technology ! C'est fantastique et génial.
4,tweet_2643,Fri Jul 11 17:18:28  2025,NO_QUERY,user_2643,J'adore entertainment ! C'est fantastique et génial.
0,tweet_2644,Mon Aug 18 17:18:28  2025,NO_QUERY,user_2644,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_2645,Thu Mar 27 17:18:28  2025,NO_QUERY,user_2645,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_2646,Tue May 27 17:18:28  2025,NO_QUERY,user_2646,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_2647,Sun Nov 03 17:18:28  2024,NO_QUERY,user_2647,J'adore news ! C'est fantastique et génial.
0,tweet_2648,Tue Oct 15 17:18:28  2024,NO_QUERY,user_2648,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_2649,Wed Jan 15 17:18:28  2025,NO_QUERY,user_2649,J'adore entertainment ! C'est fantastique et génial.
0,tweet_2650,Thu Oct 24 17:18:28  2024,NO_QUERY,user_2650,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_2651,Wed Sep 24 17:18:28  2025,NO_QUERY,user_2651,J'adore technology ! C'est fantastique et génial.
0,tweet_2652,Thu May 08 17:18:28  2025,NO_QUERY,user_2652,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_2653,Sat May 24 17:18:28  2025,NO_QUERY,user_2653,J'adore entertainment ! C'est fantastique et génial.
4,tweet_2654,Tue Sep 02 17:18:28  2025,NO_QUERY,user_2654,J'adore sports ! C'est fantastique et génial.
4,tweet_2655,Mon Sep 15 17:18:28  2025,NO_QUERY,user_2655,J'adore politics ! C'est fantastique et génial.
0,tweet_2656,Wed Feb 19 17:18:28  2025,NO_QUERY,user_2656,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_2657,Sun Jun 01 17:18:28  2025,NO_QUERY,user_2657,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_2658,Fri Jul 11 17:18:28  2025,NO_QUERY,user_2658,J'adore technology ! C'est fantastique et génial.
4,tweet_2659,Mon Aug 04 17:18:28  2025,NO_QUERY,user_2659,J'adore news ! C'est fantastique et génial.
0,tweet_2660,Sun Mar 02 17:18:28  2025,NO_QUERY,user_2660,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_2661,Sun Dec 29 17:18:28  2024,NO_QUERY,user_2661,J'adore news ! C'est fantastique et génial.
4,tweet_2662,Wed Dec 25 17:18:28  2024,NO_QUERY,user_2662,J'adore technology ! C'est fantastique et génial.
4,tweet_2663,Mon Dec 02 17:18:28  2024,NO_QUERY,user_2663,J'adore sports ! C'est fantastique et génial.
4,tweet_2664,Mon Apr 14 17:18:28  2025,NO_QUERY,user_2664,J'adore news ! C'est fantastique et génial.
4,tweet_2665,Mon Nov 18 17:18:28  2024,NO_QUERY,user_2665,J'adore politics ! C'est fantastique et génial.
4,tweet_2666,Wed Dec 04 17:18:28  2024,NO_QUERY,user_2666,J'adore politics ! C'est fantastique et génial.
4,tweet_2667,Mon Nov 04 17:18:28  2024,NO_QUERY,user_2667,J'adore technology ! C'est fantastique et génial.
0,tweet_2668,Thu Nov 14 17:18:28  2024,NO_QUERY,user_2668,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_2669,Wed Sep 10 17:18:28  2025,NO_QUERY,user_2669,J'adore news ! C'est fantastique et génial.
0,tweet_2670,Wed Feb 26 17:18:28  2025,NO_QUERY,user_2670,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_2671,Tue Aug 19 17:18:28  2025,NO_QUERY,user_2671,J'adore sports ! C'est fantastique et génial.
0,tweet_2672,Sun Aug 10 17:18:28  2025,NO_QUERY,user_2672,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_2673,Fri Sep 19 17:18:28  2025,NO_QUERY,user_2673,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_2674,Wed Jul 02 17:18:28  2025,NO_QUERY,user_2674,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_2675,Wed Oct 16 17:18:28  2024,NO_QUERY,user_2675,J'adore entertainment ! C'est fantastique et génial.
0,tweet_2676,Sat Jun 28 17:18:28  2025,NO_QUERY,user_2676,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_2677,Sun Jun 08 17:18:28  2025,NO_QUERY,user_2677,J'adore politics ! C'est fantastique et génial.
4,tweet_2678,Fri Jul 04 17:18:28  2025,NO_QUERY,user_2678,J'adore sports ! C'est fantastique et génial.
0,tweet_2679,Mon Dec 30 17:18:28  2024,NO_QUERY,user_2679,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_2680,Sun Mar 30 17:18:28  2025,NO_QUERY,user_2680,J'adore politics ! C'est fantastique et génial.
4,tweet_2681,Sun Dec 08 17:18:28  2024,NO_QUERY,user_2681,J'adore technology ! C'est fantastique et génial.
0,tweet_2682,Tue Feb 11 17:18:28  2025,NO_QUERY,user_2682,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_2683,Tue Mar 04 17:18:28  2025,NO_QUERY,user_2683,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_2684,Sat Mar 01 17:18:28  2025,NO_QUERY,user_2684,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_2685,Sun Sep 14 17:18:28  2025,NO_QUERY,user_2685,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_2686,Thu Aug 07 17:18:28  2025,NO_QUERY,user_2686,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_2687,Sat Aug 09 17:18:28  2025,NO_QUERY,user_2687,J'adore technology ! C'est fantastique et génial.
4,tweet_2688,Sun Nov 17 17:18:28  2024,NO_QUERY,user_2688,J'adore news ! C'est fantastique et génial.
0,tweet_2689,Mon Sep 15 17:18:28  2025,NO_QUERY,user_2689,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_2690,Wed Jan 15 17:18:28  2025,NO_QUERY,user_2690,J'adore news ! C'est fantastique et génial.
0,tweet_2691,Fri Jan 03 17:18:28  2025,NO_QUERY,user_2691,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_2692,Thu Jul 03 17:18:28  2025,NO_QUERY,user_2692,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_2693,Fri Feb 28 17:18:28  2025,NO_QUERY,user_2693,J'adore sports ! C'est fantastique et génial.
4,tweet_2694,Mon Dec 16 17:18:28  2024,NO_QUERY,user_2694,J'adore news ! C'est fantastique et génial.
4,tweet_2695,Sun Sep 29 17:18:28  2024,NO_QUERY,user_2695,J'adore news ! C'est fantastique et génial.
4,tweet_2696,Wed Jun 25 17:18:28  2025,NO_QUERY,user_2696,J'adore entertainment ! C'est fantastique et génial.
0,tweet_2697,Thu May 08 17:18:28  2025,NO_QUERY,user_2697,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_2698,Mon Jun 30 17:18:28  2025,NO_QUERY,user_2698,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_2699,Tue Jun 24 17:18:28  2025,NO_QUERY,user_2699,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_2700,Thu Oct 24 17:18:28  2024,NO_QUERY,user_2700,J'adore entertainment ! C'est fantastique et génial.
4,tweet_2701,Thu Jul 24 17:18:28  2025,NO_QUERY,user_2701,J'adore technology ! C'est fantastique et génial.
0,tweet_2702,Sun Mar 02 17:18:28  2025,NO_QUERY,user_2702,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_2703,Mon Sep 30 17:18:28  2024,NO_QUERY,user_2703,J'adore entertainment ! C'est fantastique et génial.
0,tweet_2704,Sun Jun 15 17:18:28  2025,NO_QUERY,user_2704,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_2705,Sat Jun 21 17:18:28  2025,NO_QUERY,user_2705,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_2706,Sat Nov 30 17:18:28  2024,NO_QUERY,user_2706,J'adore news ! C'est fantastique et génial.
0,tweet_2707,Tue May 20 17:18:28  2025,NO_QUERY,user_2707,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_2708,Mon Dec 16 17:18:28  2024,NO_QUERY,user_2708,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_2709,Mon Oct 28 17:18:28  2024,NO_QUERY,user_2709,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_2710,Mon Jan 27 17:18:28  2025,NO_QUERY,user_2710,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_2711,Wed Sep 24 17:18:28  2025,NO_QUERY,user_2711,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_2712,Sat Feb 15 17:18:28  2025,NO_QUERY,user_2712,J'adore entertainment ! C'est fantastique et génial.
4,tweet_2713,Wed Dec 11 17:18:28  2024,NO_QUERY,user_2713,J'adore sports ! C'est fantastique et génial.
0,tweet_2714,Thu Apr 17 17:18:28  2025,NO_QUERY,user_2714,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_2715,Thu Nov 07 17:18:28  2024,NO_QUERY,user_2715,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_2716,Mon Mar 03 17:18:28  2025,NO_QUERY,user_2716,J'adore politics ! C'est fantastique et génial.
0,tweet_2717,Tue Jul 29 17:18:28  2025,NO_QUERY,user_2717,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_2718,Mon Aug 18 17:18:28  2025,NO_QUERY,user_2718,J'adore technology ! C'est fantastique et génial.
0,tweet_2719,Sat Nov 16 17:18:28  2024,NO_QUERY,user_2719,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_2720,Fri Mar 07 17:18:28  2025,NO_QUERY,user_2720,J'adore entertainment ! C'est fantastique et génial.
0,tweet_2721,Wed Apr 23 17:18:28  2025,NO_QUERY,user_2721,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_2722,Fri Jan 31 17:18:28  2025,NO_QUERY,user_2722,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_2723,Mon Sep 15 17:18:28  2025,NO_QUERY,user_2723,J'adore entertainment ! C'est fantastique et génial.
4,tweet_2724,Wed Jun 11 17:18:28  2025,NO_QUERY,user_2724,J'adore technology ! C'est fantastique et génial.
0,tweet_2725,Sun Mar 16 17:18:28  2025,NO_QUERY,user_2725,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_2726,Mon Dec 16 17:18:28  2024,NO_QUERY,user_2726,J'adore news ! C'est fantastique et génial.
0,tweet_2727,Wed Dec 04 17:18:28  2024,NO_QUERY,user_2727,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_2728,Thu Sep 11 17:18:28  2025,NO_QUERY,user_2728,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_2729,Fri Apr 18 17:18:28  2025,NO_QUERY,user_2729,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_2730,Tue May 20 17:18:28  2025,NO_QUERY,user_2730,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_2731,Wed Nov 13 17:18:28  2024,NO_QUERY,user_2731,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_2732,Wed Jun 25 17:18:28  2025,NO_QUERY,user_2732,J'adore technology ! C'est fantastique et génial.
0,tweet_2733,Sat Sep 13 17:18:28  2025,NO_QUERY,user_2733,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_2734,Mon May 26 17:18:28  2025,NO_QUERY,user_2734,J'adore entertainment ! C'est fantastique et génial.
0,tweet_2735,Sat May 31 17:18:28  2025,NO_QUERY,user_2735,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_2736,Thu Oct 03 17:18:28  2024,NO_QUERY,user_2736,J'adore politics ! C'est fantastique et génial.
0,tweet_2737,Tue Jul 22 17:18:28  2025,NO_QUERY,user_2737,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_2738,Fri Aug 01 17:18:28  2025,NO_QUERY,user_2738,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_2739,Tue Jan 21 17:18:28  2025,NO_QUERY,user_2739,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_2740,Fri Dec 13 17:18:28  2024,NO_QUERY,user_2740,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_2741,Fri Oct 25 17:18:28  2024,NO_QUERY,user_2741,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_2742,Tue Mar 18 17:18:28  2025,NO_QUERY,user_2742,J'adore news ! C'est fantastique et génial.
4,tweet_2743,Sat Nov 30 17:18:28  2024,NO_QUERY,user_2743,J'adore news ! C'est fantastique et génial.
4,tweet_2744,Tue Mar 04 17:18:28  2025,NO_QUERY,user_2744,J'adore entertainment ! C'est fantastique et génial.
4,tweet_2745,Mon Jun 09 17:18:28  2025,NO_QUERY,user_2745,J'adore politics ! C'est fantastique et génial.
0,tweet_2746,Thu Sep 26 17:18:28  2024,NO_QUERY,user_2746,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_2747,Sat Oct 05 17:18:28  2024,NO_QUERY,user_2747,J'adore entertainment ! C'est fantastique et génial.
4,tweet_2748,Mon Jul 14 17:18:28  2025,NO_QUERY,user_2748,J'adore entertainment ! C'est fantastique et génial.
4,tweet_2749,Mon Oct 07 17:18:28  2024,NO_QUERY,user_2749,J'adore news ! C'est fantastique et génial.
0,tweet_2750,Mon Jul 28 17:18:28  2025,NO_QUERY,user_2750,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_2751,Tue Sep 09 17:18:28  2025,NO_QUERY,user_2751,J'adore sports ! C'est fantastique et génial.
4,tweet_2752,Thu Sep 11 17:18:28  2025,NO_QUERY,user_2752,J'adore news ! C'est fantastique et génial.
4,tweet_2753,Thu Apr 03 17:18:28  2025,NO_QUERY,user_2753,J'adore technology ! C'est fantastique et génial.
4,tweet_2754,Fri Sep 05 17:18:28  2025,NO_QUERY,user_2754,J'adore news ! C'est fantastique et génial.
0,tweet_2755,Tue Apr 22 17:18:28  2025,NO_QUERY,user_2755,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_2756,Sat Jul 05 17:18:28  2025,NO_QUERY,user_2756,J'adore entertainment ! C'est fantastique et génial.
0,tweet_2757,Sat Apr 12 17:18:28  2025,NO_QUERY,user_2757,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_2758,Fri Jun 27 17:18:28  2025,NO_QUERY,user_2758,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_2759,Fri Sep 05 17:18:28  2025,NO_QUERY,user_2759,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_2760,Fri Feb 28 17:18:28  2025,NO_QUERY,user_2760,J'adore news ! C'est fantastique et génial.
0,tweet_2761,Thu Apr 03 17:18:28  2025,NO_QUERY,user_2761,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_2762,Wed Sep 03 17:18:28  2025,NO_QUERY,user_2762,J'adore news ! C'est fantastique et génial.
0,tweet_2763,Thu May 08 17:18:28  2025,NO_QUERY,user_2763,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_2764,Wed Apr 02 17:18:28  2025,NO_QUERY,user_2764,J'adore news ! C'est fantastique et génial.
4,tweet_2765,Sat Jul 26 17:18:28  2025,NO_QUERY,user_2765,J'adore sports ! C'est fantastique et génial.
4,tweet_2766,Sat Jul 05 17:18:28  2025,NO_QUERY,user_2766,J'adore technology ! C'est fantastique et génial.
0,tweet_2767,Thu Jan 16 17:18:28  2025,NO_QUERY,user_2767,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_2768,Thu Apr 03 17:18:28  2025,NO_QUERY,user_2768,J'adore entertainment ! C'est fantastique et génial.
4,tweet_2769,Thu Sep 18 17:18:28  2025,NO_QUERY,user_2769,J'adore technology ! C'est fantastique et génial.
0,tweet_2770,Mon Apr 07 17:18:28  2025,NO_QUERY,user_2770,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_2771,Sun Oct 06 17:18:28  2024,NO_QUERY,user_2771,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_2772,Sat Mar 15 17:18:28  2025,NO_QUERY,user_2772,J'adore politics ! C'est fantastique et génial.
4,tweet_2773,Wed Sep 24 17:18:28  2025,NO_QUERY,user_2773,J'adore entertainment ! C'est fantastique et génial.
4,tweet_2774,Thu May 15 17:18:28  2025,NO_QUERY,user_2774,J'adore politics ! C'est fantastique et génial.
0,tweet_2775,Mon Dec 30 17:18:28  2024,NO_QUERY,user_2775,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_2776,Tue Nov 19 17:18:28  2024,NO_QUERY,user_2776,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_2777,Tue Sep 16 17:18:28  2025,NO_QUERY,user_2777,J'adore politics ! C'est fantastique et génial.
0,tweet_2778,Fri May 09 17:18:28  2025,NO_QUERY,user_2778,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_2779,Sun Jun 15 17:18:28  2025,NO_QUERY,user_2779,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_2780,Mon Mar 03 17:18:28  2025,NO_QUERY,user_2780,J'adore sports ! C'est fantastique et génial.
0,tweet_2781,Fri Jun 13 17:18:28  2025,NO_QUERY,user_2781,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_2782,Sun Feb 02 17:18:28  2025,NO_QUERY,user_2782,J'adore sports ! C'est fantastique et génial.
0,tweet_2783,Thu Feb 13 17:18:28  2025,NO_QUERY,user_2783,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_2784,Thu Mar 27 17:18:28  2025,NO_QUERY,user_2784,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_2785,Mon Oct 14 17:18:28  2024,NO_QUERY,user_2785,J'adore politics ! C'est fantastique et génial.
4,tweet_2786,Mon Dec 16 17:18:28  2024,NO_QUERY,user_2786,J'adore politics ! C'est fantastique et génial.
0,tweet_2787,Sat Feb 01 17:18:28  2025,NO_QUERY,user_2787,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_2788,Sat Sep 06 17:18:28  2025,NO_QUERY,user_2788,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_2789,Mon Jul 07 17:18:28  2025,NO_QUERY,user_2789,J'adore technology ! C'est fantastique et génial.
4,tweet_2790,Wed Sep 03 17:18:28  2025,NO_QUERY,user_2790,J'adore sports ! C'est fantastique et génial.
0,tweet_2791,Thu Jan 09 17:18:28  2025,NO_QUERY,user_2791,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_2792,Fri Apr 18 17:18:28  2025,NO_QUERY,user_2792,J'adore entertainment ! C'est fantastique et génial.
4,tweet_2793,Tue Dec 24 17:18:28  2024,NO_QUERY,user_2793,J'adore politics ! C'est fantastique et génial.
4,tweet_2794,Fri Nov 29 17:18:28  2024,NO_QUERY,user_2794,J'adore sports ! C'est fantastique et génial.
0,tweet_2795,Sat Dec 14 17:18:28  2024,NO_QUERY,user_2795,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_2796,Tue Mar 18 17:18:28  2025,NO_QUERY,user_2796,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_2797,Mon May 26 17:18:28  2025,NO_QUERY,user_2797,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_2798,Tue Jul 08 17:18:28  2025,NO_QUERY,user_2798,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_2799,Fri Jun 20 17:18:28  2025,NO_QUERY,user_2799,J'adore politics ! C'est fantastique et génial.
4,tweet_2800,Wed Oct 30 17:18:28  2024,NO_QUERY,user_2800,J'adore entertainment ! C'est fantastique et génial.
0,tweet_2801,Sat Jun 21 17:18:28  2025,NO_QUERY,user_2801,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_2802,Wed Jun 18 17:18:28  2025,NO_QUERY,user_2802,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_2803,Sat Apr 26 17:18:28  2025,NO_QUERY,user_2803,J'adore politics ! C'est fantastique et génial.
0,tweet_2804,Sun Apr 13 17:18:28  2025,NO_QUERY,user_2804,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
0,tweet_2805,Wed Dec 04 17:18:28  2024,NO_QUERY,user_2805,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_2806,Sat Apr 26 17:18:28  2025,NO_QUERY,user_2806,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_2807,Mon Apr 07 17:18:28  2025,NO_QUERY,user_2807,J'adore sports ! C'est fantastique et génial.
0,tweet_2808,Mon Nov 18 17:18:28  2024,NO_QUERY,user_2808,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_2809,Fri Mar 07 17:18:28  2025,NO_QUERY,user_2809,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
0,tweet_2810,Sun Oct 06 17:18:28  2024,NO_QUERY,user_2810,Je n'aime pas politics aujourd'hui. C'est vraiment décevant.
4,tweet_2811,Sun Oct 27 17:18:28  2024,NO_QUERY,user_2811,J'adore sports ! C'est fantastique et génial.
4,tweet_2812,Sat May 03 17:18:28  2025,NO_QUERY,user_2812,J'adore sports ! C'est fantastique et génial.
0,tweet_2813,Wed Jul 30 17:18:28  2025,NO_QUERY,user_2813,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
0,tweet_2814,Thu Mar 20 17:18:28  2025,NO_QUERY,user_2814,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
4,tweet_2815,Tue Sep 02 17:18:28  2025,NO_QUERY,user_2815,J'adore technology ! C'est fantastique et génial.
0,tweet_2816,Mon Aug 11 17:18:28  2025,NO_QUERY,user_2816,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_2817,Fri Aug 01 17:18:28  2025,NO_QUERY,user_2817,J'adore politics ! C'est fantastique et génial.
4,tweet_2818,Wed Jan 08 17:18:28  2025,NO_QUERY,user_2818,J'adore politics ! C'est fantastique et génial.
4,tweet_2819,Mon Aug 11 17:18:28  2025,NO_QUERY,user_2819,J'adore technology ! C'est fantastique et génial.
0,tweet_2820,Wed Jan 22 17:18:28  2025,NO_QUERY,user_2820,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
4,tweet_2821,Fri Dec 13 17:18:28  2024,NO_QUERY,user_2821,J'adore technology ! C'est fantastique et génial.
0,tweet_2822,Wed Aug 27 17:18:28  2025,NO_QUERY,user_2822,Je n'aime pas entertainment aujourd'hui. C'est vraiment décevant.
0,tweet_2823,Mon Jun 30 17:18:28  2025,NO_QUERY,user_2823,Je n'aime pas sports aujourd'hui. C'est vraiment décevant.
4,tweet_2824,Mon Jun 02 17:18:28  2025,NO_QUERY,user_2824,J'adore sports ! C'est fantastique et génial.
4,tweet_2825,Sat Aug 30 17:18:28  2025,NO_QUERY,user_2825,J'adore technology ! C'est fantastique et génial.
0,tweet_2826,Mon Jul 28 17:18:28  2025,NO_QUERY,user_2826,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
0,tweet_2827,Wed Nov 27 17:18:28  2024,NO_QUERY,user_2827,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_2828,Wed Nov 27 17:18:28  2024,NO_QUERY,user_2828,J'adore news ! C'est fantastique et génial.
4,tweet_2829,Wed Jul 30 17:18:28  2025,NO_QUERY,user_2829,J'adore news ! C'est fantastique et génial.
4,tweet_2830,Sat Sep 28 17:18:28  2024,NO_QUERY,user_2830,J'adore entertainment ! C'est fantastique et génial.
4,tweet_2831,Sat May 10 17:18:28  2025,NO_QUERY,user_2831,J'adore news ! C'est fantastique et génial.
4,tweet_2832,Tue Apr 22 17:18:28  2025,NO_QUERY,user_2832,J'adore politics ! C'est fantastique et génial.
4,tweet_2833,Fri Nov 15 17:18:28  2024,NO_QUERY,user_2833,J'adore news ! C'est fantastique et génial.
4,tweet_2834,Mon Jan 20 17:18:28  2025,NO_QUERY,user_2834,J'adore entertainment ! C'est fantastique et génial.
4,tweet_2835,Sat Nov 23 17:18:28  2024,NO_QUERY,user_2835,J'adore news ! C'est fantastique et génial.
0,tweet_2836,Wed Nov 13 17:18:28  2024,NO_QUERY,user_2836,Je n'aime pas technology aujourd'hui. C'est vraiment décevant.
4,tweet_2837,Thu Nov 14 17:18:28  2024,NO_QUERY,user_2837,J'adore politics ! C'est fantastique et génial.
0,tweet_2838,Thu Nov 21 17:18:28  2024,NO_QUERY,user_2838,Je n'aime pas news aujourd'hui. C'est vraiment décevant.
